id,guid,published_on,imageurl,title,url,body,tags,lang,upvotes,downvotes,categories,source_info,source,date
35179152,https://u.today/shib-inferno-index-shoots-up-232-price-reacts-unexpectedly,1729972800,https://resources.cryptocompare.com/news/64/35179152.jpeg,"SHIB “Inferno” Index Shoots Up 232%, Price Reacts Unexpectedly",https://u.today/shib-inferno-index-shoots-up-232-price-reacts-unexpectedly,SHIB community continues to remove meme coins from circulating supply,Token Burn,EN,0,0,SHIB|MARKET|TRADING,"{'name': 'U.Today', 'img': 'https://images.cryptocompare.com/news/default/utoday.png', 'lang': 'EN'}",utoday,2024-10-26 20:00:00
35178889,https://dailyhodl.com/?p=306933,1729972825,https://images.cryptocompare.com/news/default/dailyhodl.png,"Ancient Bitcoin Wallet Awakens After Hibernating for 14+ Years, Moves $3,387,175 in BTC at 169,358,650% Profit",https://dailyhodl.com/2024/10/26/ancient-bitcoin-wallet-awakens-after-hibernating-for-14-years-moves-3387175-in-btc-at-169358650-profit/,"A deep-pocketed crypto holder who bought Bitcoin (BTC) more than 14 years ago has suddenly moved the flagship digital asset at a massive profit. On-chain data shows that on Friday, the previously dormant crypto wallet abruptly moved a Bitcoin stack at recorded gains of 169,358,650%. Says blockchain tracker Whale Alert, “A dormant address containing 50 The post Ancient Bitcoin Wallet Awakens After Hibernating for 14+ Years, Moves $3,387,175 in BTC at 169,358,650% Profit appeared first on The Daily Hodl .",Bitcoin|BTC|News|whales,EN,0,0,BTC|BUSINESS|BLOCKCHAIN,"{'name': 'The Daily Hodl', 'img': 'https://images.cryptocompare.com/news/default/dailyhodl.png', 'lang': 'EN'}",dailyhodl,2024-10-26 20:00:25
35178930,https://ambcrypto.com/?p=437030,1729972831,https://images.cryptocompare.com/news/default/ambcrypto.png,"Ethereum whales target the dip, but here’s why ETH can slide to $2.3K",https://ambcrypto.com/ethereum-whales-target-the-dip-but-heres-why-eth-can-slide-to-2-3k/,"Despite a key catalyst easing pressure, ETH remains on a bearish trajectory.",Altcoin|Ethereum|News|News 1|Social|Trading View|ambcrypto,EN,0,0,ETH|ALTCOIN|TRADING,"{'name': 'AMB Crypto', 'img': 'https://images.cryptocompare.com/news/default/ambcrypto.png', 'lang': 'EN'}",ambcrypto,2024-10-26 20:00:31
35178931,https://en.coin-turk.com/?p=170844,1729972905,https://resources.cryptocompare.com/news/79/35178931.jpeg,"Experienced Trader Earns $140,000 in Just 20 Minutes",https://en.coin-turk.com/experienced-trader-earns-140000-in-just-20-minutes/,"Crypto trading remains popular with various success stories. Experienced traders develop strategies to capitalize on new listings. Continue Reading: Experienced Trader Earns $140,000 in Just 20 Minutes The post Experienced Trader Earns $140,000 in Just 20 Minutes appeared first on COINTURK NEWS .",Cryptocurrency News,EN,0,0,TRADING,"{'name': 'CoinTurk News', 'img': 'https://resources.cryptocompare.com/news/79/default.png', 'lang': 'EN'}",cointurken,2024-10-26 20:01:45
35180033,https://thecoinrise.com/top-4-cryptocurrencies-set-to-soar-in-2024-must-have-picks-for-explosive-growth/,1729973719,https://resources.cryptocompare.com/news/60/35180033.jpeg,Top 4 Cryptocurrencies Set to Soar in 2024 – Must-Have Picks for Explosive Growth,https://thecoinrise.com/top-4-cryptocurrencies-set-to-soar-in-2024-must-have-picks-for-explosive-growth/,Top 4 Cryptocurrencies Set to Soar in 2024 – Must-Have Picks for Explosive Growth The post Top 4 Cryptocurrencies Set to Soar in 2024 – Must-Have Picks for Explosive Growth appeared first on TheCoinrise.com .,Token Presale and ICO Insights|Qubetics,EN,0,0,OTHER,"{'name': 'The Coin Rise', 'img': 'https://images.cryptocompare.com/news/default/thecoinrise.png', 'lang': 'EN'}",thecoinrise,2024-10-26 20:15:19
35179469,https://seekingalpha.com/news/4206072-tokenization-is-on-the-rise-but-risks-lurk-beneath?utm_source=cryptocompare.com&utm_medium=referral&feed_item_type=news,1729974046,https://resources.cryptocompare.com/news/50/35179469.jpeg,"Tokenization is on the rise, but risks lurk beneath",https://seekingalpha.com/news/4206072-tokenization-is-on-the-rise-but-risks-lurk-beneath?utm_source=cryptocompare.com&utm_medium=referral&feed_item_type=news,"More on the Crypto Market Big Bitcoin Bull Breakout In Progress (Technical Analysis) Bitcoin: The Path To $117,000 (Technical Analysis) VanEck Mid-October Bitcoin ChainCheck Paul Tudor Jones on inflation hedges: Long gold, bitcoin, commodities Is MicroStrategy Just A Proxy For Bitcoin?",IBM|SCHW|JPM|HSBC|STT|COIN|ETH-USD|BTC-USD|BLK,EN,0,0,BTC|MARKET|TRADING|FIAT,"{'name': 'Seeking Alpha', 'img': 'https://images.cryptocompare.com/news/default/seekingalpha.png', 'lang': 'EN'}",seekingalpha,2024-10-26 20:20:46
35179608,https://www.cryptointelligence.co.uk/?p=23694,1729974420,https://resources.cryptocompare.com/news/95/default.png,"Bitcoin Drops Over 5%, But Bullish Reversal Looks Likely",https://www.cryptointelligence.co.uk/bitcoin-drops-over-5-but-bullish-reversal-looks-likely/,"On Oct. 26, Bitcoin hovered around $67,000 after recent news events caused a nearly 5% dip in its price. Data from Cointelegraph Markets Pro and TradingView captured Bitcoin hitting local lows of $65,530 on Bitstamp, just before the Oct. 25 daily close. This drop coincided with increased geopolitical tension between Israel and Iran, as well as unconfirmed allegations from the Wall Street Journal regarding potential illicit use of the largest stablecoin, Tether (USDT). Though Tether quickly dismissed these accusations, market sentiment turned risk-off. However, many market observers believe the more significant factor impacting Bitcoin’s price was open interest (OI) rather",Bitcoin|Blockchain News|Crypto News Today|Crypto Intelligence,EN,0,0,BTC|TRADING|MARKET|USDT,"{'name': 'CryptoIntelligence', 'img': 'https://resources.cryptocompare.com/news/95/default.png', 'lang': 'EN'}",cryptointelligence,2024-10-26 20:27:00
35179658,https://www.newsbtc.com/?p=649939,1729974603,https://resources.cryptocompare.com/news/21/35179658.jpeg,Bitcoin Retail lnvestors Remain Cautious Despite Price Gain – Details,https://www.newsbtc.com/news/bitcoin/bitcoin-retail-lnvestors-remain-cautious-despite-price-gain-details/,"Following its bearish start to October, Bitcoin has since shifted momentum, rising as high as $69,000 in the last two weeks. Despite this significant price rally, Bitcoin retail investors remain hesitant to engage the market. In its weekly crypto report on Friday, blockchain analytics firm CryptoQuant shared an interesting insight into this low retail activity in the Bitcoin market. Related Reading: Bitcoin Price To See 70%+ Powerful Bull Wave To Push It Over $100,000, How High Can It Go? Bitcoin Retail Investors’ Holding Grows At Historically Slow Pace – Report According to CryptoQuant, retail investors’ holdings have grown by 18,000 BTC valued at $1.2 billion over the last four months reaching a total new value of 1.753 million BTC worth $112.7 billion. While this development demonstrates a rising market interest by these small investors, the analytic firm notes the pace of accumulation is significantly slow compared to historical data as retail investors only acquired a net 1,000 BTC valued at $66.31 million, in the last 30 days. Notably, the retail investor accumulation rate has been on a consistent decline since May 2023, when their holdings rose by 27,000 BTC worth $1.79 billion Therefore, CryptoQuant reports that these Bitcoin individual investors have only increased their investments by 30,000 BTC valued at $1.99 billion in 2024, which pales in comparison to the whale investors whose holdings have grown by 173,000 BTC worth $11.50 billion in the same period. During periods of price gain, low retail investor activity as discussed above can be concerning as it represents decreased market liquidity or even a lack of market confidence in the asset’s ability to sustain its current bullish trajectory. Alternatively, this lack of interest from small-scale investors also presents positive indications. For example, CryptoQuant reports that low retail activity includes these small investors holding onto their Bitcoin rather than selling. The analytics firm notes that Bitcoin transfer to exchange in January 2023 has decreased from a daily average of 2,700 BTC to 1,400 BTC in 2024, thus there is reduced selling pressure on the token. In addition, transfer activity among retail investors remains low, with transaction volume dropping to $326 million on September 21, the lowest level recorded since 2020. While reduced transfer activity may indicate limited market volatility, CryptoQuant states that low retail activity has historically preceded significant price gains for Bitcoin. Bitcoin Price Overview At the time of writing, Bitcoin trades at 66,896 following a 1.11% decline in the last day due to reports of an alleged investigation into Tether, the issuer of stablecoin USDT, and conflict in the Middle East. However, Bitcoin’s daily trading volume is up by 34.29% and is valued at $42.10 billion. Related Reading: Bitcoin As National Reserve Asset: Key Insights From Forbes On Central Banks Interest Featured image from Shuttershock, chart from Tradingview",Bitcoin|bitcoin|bitcoin retail investors|btcusd|BTCUSDT|cryptoquant,EN,0,0,BTC|TRADING|BUSINESS|MARKET|USDT,"{'name': 'NewsBTC', 'img': 'https://images.cryptocompare.com/news/default/newsbtc.png', 'lang': 'EN'}",newsbtc,2024-10-26 20:30:03
35179724,https://zycrypto.com/?p=96847,1729974649,https://images.cryptocompare.com/news/default/zycrypto.png,"New SHIB High? — How Shibarium’s 23,000% Transaction Surge Could Spark Historic Rally For Shiba Inu",https://zycrypto.com/new-shib-high-how-shibariums-23000-transaction-surge-could-spark-historic-rally-for-shiba-inu/,"Shiba Inu (SHIB) continued to trade subdued on Saturday, with the second-largest meme cryptocurrency dropping around 1.78% to trade at $0.00001696 at press time. Over the past week, the token’s price action has shown a sideways consolidation followed by a bearish breakdown. Nevertheless, despite the decline, many analysts believe SHIB is positioned for a significant",Cryptocurrency|News|SHIB|SHIBA INU,EN,0,0,SHIB|TRADING,"{'name': 'ZyCrypto', 'img': 'https://images.cryptocompare.com/news/default/zycrypto.png', 'lang': 'EN'}",zycrypto,2024-10-26 20:30:49
35179719,https://en.coin-turk.com/?p=170772,1729974657,https://resources.cryptocompare.com/news/79/35179719.jpeg,"5 Memecoins to Watch in 2024, 2025, 2026: Could One Be the Next Dogecoin?",https://en.coin-turk.com/5-memecoins-to-watch-in-2024-2025-2026-could-one-be-the-next-dogecoin/,"Cryptocurrency markets are ever-changing, and amusing digital tokens, often called memecoins, have grabbed attention with their unexpected rises. In the years ahead, particularly the next three years, some of these coins might skyrocket in value. Continue Reading: 5 Memecoins to Watch in 2024, 2025, 2026: Could One Be the Next Dogecoin? The post 5 Memecoins to Watch in 2024, 2025, 2026: Could One Be the Next Dogecoin? appeared first on COINTURK NEWS .",Sponsored Article,EN,0,0,DOGE|MARKET,"{'name': 'CoinTurk News', 'img': 'https://resources.cryptocompare.com/news/79/default.png', 'lang': 'EN'}",cointurken,2024-10-26 20:30:57
